COUNT	LR	STEP	EPOCH	OFFSET	LEAN_COST	VALI_COST	MIN_COST
0	0.090000	33	0	25.0000	0.7427	0.0287	0.0287
0	0.090000	194	5	22.0000	0.7427	0.0287	0.0287
0	0.090000	355	10	19.0000	0.7427	0.0287	0.0287
0	0.090000	516	15	16.0000	0.7427	0.0287	0.0287
0	0.090000	677	20	13.0000	0.7427	0.0287	0.0287
0	0.090000	838	25	10.0000	0.7427	0.0287	0.0287
0	0.090000	999	30	7.0000	0.7427	0.0287	0.0287
0	0.090000	1160	35	4.0000	0.7427	0.0287	0.0287
0	0.090000	1321	40	1.0000	0.7427	0.0287	0.0287
0	0.090000	1483	45	30.0000	0.7427	0.0287	0.0287
0	0.090000	1644	50	27.0000	0.7427	0.0287	0.0287
0	0.090000	1805	55	24.0000	0.7427	0.0287	0.0287
0	0.090000	1966	60	21.0000	0.7427	0.0287	0.0287
0	0.090000	2127	65	18.0000	0.7427	0.0287	0.0287
0	0.090000	2288	70	15.0000	0.7427	0.0287	0.0287
0	0.090000	2449	75	12.0000	0.7427	0.0287	0.0287
0	0.090000	2610	80	9.0000	0.7427	0.0287	0.0287
0	0.090000	2771	85	6.0000	0.7427	0.0287	0.0287
0	0.090000	2932	90	3.0000	0.7427	0.0287	0.0287
0	0.090000	3093	95	0.0000	0.7427	0.0287	0.0287
0	0.090000	3255	100	29.0000	0.7427	0.0287	0.0287
0	0.090000	3416	105	26.0000	0.7427	0.0287	0.0287
0	0.090000	3577	110	23.0000	0.7427	0.0287	0.0287
0	0.090000	3738	115	20.0000	0.7427	0.0287	0.0287
0	0.090000	3899	120	17.0000	0.7427	0.0287	0.0287
0	0.090000	4060	125	14.0000	0.7427	0.0287	0.0287
0	0.090000	4221	130	11.0000	0.7427	0.0287	0.0287
0	0.090000	4382	135	8.0000	0.7427	0.0287	0.0287
0	0.090000	4543	140	5.0000	0.7427	0.0287	0.0287
0	0.090000	4704	145	2.0000	0.7427	0.0287	0.0287
0	0.090000	4866	150	31.0000	0.7427	0.0287	0.0287
0	0.090000	5027	155	28.0000	0.7427	0.0287	0.0287
0	0.090000	5188	160	25.0000	0.7427	0.0287	0.0287
0	0.090000	5349	165	22.0000	0.7427	0.0287	0.0287
0	0.090000	5510	170	19.0000	0.7427	0.0287	0.0287
0	0.090000	5671	175	16.0000	0.7427	0.0287	0.0287
0	0.090000	5832	180	13.0000	0.7427	0.0287	0.0287
0	0.090000	5993	185	10.0000	0.7427	0.0287	0.0287
0	0.090000	6154	190	7.0000	0.7427	0.0287	0.0287
0	0.090000	6315	195	4.0000	0.7427	0.0287	0.0287
0	0.090000	6476	200	1.0000	0.7427	0.0287	0.0287
0	0.090000	6638	205	30.0000	0.7427	0.0287	0.0287
0	0.090000	6799	210	27.0000	0.7427	0.0287	0.0287
0	0.090000	6960	215	24.0000	0.7427	0.0287	0.0287
0	0.090000	7121	220	21.0000	0.7427	0.0287	0.0287
0	0.090000	7282	225	18.0000	0.7427	0.0287	0.0287
0	0.090000	7443	230	15.0000	0.7427	0.0287	0.0287
0	0.090000	7604	235	12.0000	0.7427	0.0287	0.0287
0	0.090000	7765	240	9.0000	0.7427	0.0287	0.0287
0	0.090000	7926	245	6.0000	0.7426	0.0287	0.0287
0	0.090000	8087	250	3.0000	0.7426	0.0287	0.0287
0	0.090000	8248	255	0.0000	0.7426	0.0287	0.0287
0	0.090000	8410	260	29.0000	0.7426	0.0287	0.0287
0	0.090000	8571	265	26.0000	0.7426	0.0287	0.0287
0	0.090000	8732	270	23.0000	0.7426	0.0287	0.0287
0	0.090000	8893	275	20.0000	0.7426	0.0287	0.0287
0	0.090000	9054	280	17.0000	0.7426	0.0287	0.0287
0	0.090000	9215	285	14.0000	0.7426	0.0287	0.0287
0	0.090000	9376	290	11.0000	0.7426	0.0287	0.0287
0	0.090000	9537	295	8.0000	0.7426	0.0287	0.0287
0	0.090000	9698	300	5.0000	0.7426	0.0287	0.0287
0	0.090000	9859	305	2.0000	0.7426	0.0287	0.0287
0	0.090000	10021	310	31.0000	0.7426	0.0287	0.0287
0	0.090000	10182	315	28.0000	0.7426	0.0287	0.0287
0	0.090000	10343	320	25.0000	0.7426	0.0287	0.0287
0	0.090000	10504	325	22.0000	0.7426	0.0287	0.0287
0	0.090000	10665	330	19.0000	0.7426	0.0287	0.0287
0	0.090000	10826	335	16.0000	0.7426	0.0287	0.0287
0	0.090000	10987	340	13.0000	0.7426	0.0287	0.0287
0	0.090000	11148	345	10.0000	0.7426	0.0287	0.0287
0	0.090000	11309	350	7.0000	0.7426	0.0287	0.0287
0	0.090000	11470	355	4.0000	0.7426	0.0287	0.0287
0	0.090000	11631	360	1.0000	0.7426	0.0287	0.0287
0	0.090000	11793	365	30.0000	0.7426	0.0287	0.0287
0	0.090000	11954	370	27.0000	0.7426	0.0287	0.0287
0	0.090000	12115	375	24.0000	0.7426	0.0287	0.0287
0	0.090000	12276	380	21.0000	0.7426	0.0287	0.0287
0	0.090000	12437	385	18.0000	0.7426	0.0287	0.0287
0	0.090000	12598	390	15.0000	0.7426	0.0287	0.0287
0	0.090000	12759	395	12.0000	0.7426	0.0287	0.0287
0	0.090000	12920	400	9.0000	0.7426	0.0287	0.0287
0	0.090000	13081	405	6.0000	0.7426	0.0287	0.0287
0	0.090000	13242	410	3.0000	0.7426	0.0287	0.0287
0	0.090000	13403	415	0.0000	0.7426	0.0287	0.0287
0	0.090000	13565	420	29.0000	0.7426	0.0287	0.0287
0	0.090000	13726	425	26.0000	0.7426	0.0287	0.0287
0	0.090000	13887	430	23.0000	0.7426	0.0287	0.0287
0	0.090000	14048	435	20.0000	0.7426	0.0287	0.0287
0	0.090000	14209	440	17.0000	0.7426	0.0287	0.0287
0	0.090000	14370	445	14.0000	0.7426	0.0287	0.0287
0	0.090000	14531	450	11.0000	0.7425	0.0287	0.0287
0	0.090000	14692	455	8.0000	0.7425	0.0287	0.0287
0	0.090000	14853	460	5.0000	0.7425	0.0287	0.0287
0	0.090000	15014	465	2.0000	0.7425	0.0287	0.0287
0	0.090000	15176	470	31.0000	0.7425	0.0287	0.0287
0	0.090000	15337	475	28.0000	0.7425	0.0287	0.0287
0	0.090000	15498	480	25.0000	0.7425	0.0287	0.0287
0	0.090000	15659	485	22.0000	0.7425	0.0287	0.0287
0	0.090000	15820	490	19.0000	0.7425	0.0287	0.0287
0	0.090000	15981	495	16.0000	0.7425	0.0287	0.0287
0	0.090000	16142	500	13.0000	0.7425	0.0287	0.0287
0	0.090000	16303	505	10.0000	0.7425	0.0287	0.0287
0	0.090000	16464	510	7.0000	0.7425	0.0287	0.0287
0	0.090000	16625	515	4.0000	0.7425	0.0287	0.0287
0	0.090000	16786	520	1.0000	0.7425	0.0287	0.0287
0	0.090000	16948	525	30.0000	0.7425	0.0287	0.0287
0	0.090000	17109	530	27.0000	0.7425	0.0287	0.0287
0	0.090000	17270	535	24.0000	0.7424	0.0287	0.0287
0	0.090000	17431	540	21.0000	0.7424	0.0287	0.0287
0	0.090000	17592	545	18.0000	0.7424	0.0287	0.0287
0	0.090000	17753	550	15.0000	0.7424	0.0287	0.0287
0	0.090000	17914	555	12.0000	0.7424	0.0287	0.0287
0	0.090000	18075	560	9.0000	0.7424	0.0287	0.0287
0	0.090000	18236	565	6.0000	0.7424	0.0287	0.0287
0	0.090000	18397	570	3.0000	0.7424	0.0287	0.0287
0	0.090000	18558	575	0.0000	0.7424	0.0287	0.0287
0	0.090000	18720	580	29.0000	0.7423	0.0287	0.0287
0	0.090000	18881	585	26.0000	0.7423	0.0287	0.0287
0	0.090000	19042	590	23.0000	0.7423	0.0287	0.0287
0	0.090000	19203	595	20.0000	0.7423	0.0287	0.0287
0	0.090000	19364	600	17.0000	0.7423	0.0287	0.0287
0	0.090000	19525	605	14.0000	0.7423	0.0287	0.0287
0	0.090000	19686	610	11.0000	0.7423	0.0287	0.0287
0	0.090000	19847	615	8.0000	0.7422	0.0287	0.0287
0	0.090000	20008	620	5.0000	0.7422	0.0287	0.0287
0	0.090000	20169	625	2.0000	0.7422	0.0287	0.0287
0	0.090000	20331	630	31.0000	0.7422	0.0287	0.0287
0	0.090000	20492	635	28.0000	0.7421	0.0287	0.0287
