COUNT	LR	STEP	EPOCH	OFFSET	LEAN_COST	VALI_COST	MIN_COST
0	0.090000	33	0	18.0000	0.6864	0.0268	0.0268
0	0.090000	195	5	12.0000	0.6864	0.0268	0.0268
0	0.090000	357	10	6.0000	0.6864	0.0268	0.0268
0	0.090000	519	15	0.0000	0.6863	0.0268	0.0268
0	0.090000	682	20	26.0000	0.6863	0.0268	0.0268
0	0.090000	844	25	20.0000	0.6863	0.0268	0.0268
0	0.090000	1006	30	14.0000	0.6863	0.0268	0.0268
0	0.090000	1168	35	8.0000	0.6863	0.0268	0.0268
0	0.090000	1330	40	2.0000	0.6863	0.0268	0.0268
0	0.090000	1493	45	28.0000	0.6863	0.0268	0.0268
0	0.090000	1655	50	22.0000	0.6863	0.0268	0.0268
0	0.090000	1817	55	16.0000	0.6863	0.0268	0.0268
0	0.090000	1979	60	10.0000	0.6863	0.0268	0.0268
0	0.090000	2141	65	4.0000	0.6863	0.0268	0.0268
0	0.090000	2304	70	30.0000	0.6863	0.0268	0.0268
0	0.090000	2466	75	24.0000	0.6863	0.0268	0.0268
0	0.090000	2628	80	18.0000	0.6863	0.0268	0.0268
0	0.090000	2790	85	12.0000	0.6863	0.0268	0.0268
0	0.090000	2952	90	6.0000	0.6863	0.0268	0.0268
0	0.090000	3114	95	0.0000	0.6863	0.0268	0.0268
0	0.090000	3277	100	26.0000	0.6863	0.0268	0.0268
0	0.090000	3439	105	20.0000	0.6863	0.0268	0.0268
0	0.090000	3601	110	14.0000	0.6863	0.0268	0.0268
0	0.090000	3763	115	8.0000	0.6863	0.0268	0.0268
0	0.090000	3925	120	2.0000	0.6863	0.0268	0.0268
0	0.090000	4088	125	28.0000	0.6863	0.0268	0.0268
0	0.090000	4250	130	22.0000	0.6863	0.0268	0.0268
0	0.090000	4412	135	16.0000	0.6863	0.0268	0.0268
0	0.090000	4574	140	10.0000	0.6863	0.0268	0.0268
0	0.090000	4736	145	4.0000	0.6863	0.0268	0.0268
0	0.090000	4899	150	30.0000	0.6863	0.0268	0.0268
0	0.090000	5061	155	24.0000	0.6862	0.0268	0.0268
0	0.090000	5223	160	18.0000	0.6862	0.0268	0.0268
0	0.090000	5385	165	12.0000	0.6862	0.0268	0.0268
0	0.090000	5547	170	6.0000	0.6862	0.0268	0.0268
0	0.090000	5709	175	0.0000	0.6862	0.0268	0.0268
0	0.090000	5872	180	26.0000	0.6862	0.0268	0.0268
0	0.090000	6034	185	20.0000	0.6862	0.0268	0.0268
0	0.090000	6196	190	14.0000	0.6862	0.0268	0.0268
0	0.090000	6358	195	8.0000	0.6862	0.0268	0.0268
0	0.090000	6520	200	2.0000	0.6862	0.0268	0.0268
0	0.090000	6683	205	28.0000	0.6862	0.0268	0.0268
0	0.090000	6845	210	22.0000	0.6862	0.0268	0.0268
0	0.090000	7007	215	16.0000	0.6862	0.0268	0.0268
0	0.090000	7169	220	10.0000	0.6862	0.0268	0.0268
0	0.090000	7331	225	4.0000	0.6862	0.0268	0.0268
0	0.090000	7494	230	30.0000	0.6862	0.0268	0.0268
0	0.090000	7656	235	24.0000	0.6861	0.0268	0.0268
0	0.090000	7818	240	18.0000	0.6861	0.0268	0.0268
0	0.090000	7980	245	12.0000	0.6861	0.0268	0.0268
0	0.090000	8142	250	6.0000	0.6861	0.0268	0.0268
0	0.090000	8304	255	0.0000	0.6861	0.0268	0.0268
0	0.090000	8467	260	26.0000	0.6861	0.0268	0.0268
0	0.090000	8629	265	20.0000	0.6861	0.0267	0.0267
0	0.090000	8791	270	14.0000	0.6861	0.0267	0.0267
0	0.090000	8953	275	8.0000	0.6861	0.0267	0.0267
0	0.090000	9115	280	2.0000	0.6860	0.0267	0.0267
0	0.090000	9278	285	28.0000	0.6860	0.0267	0.0267
0	0.090000	9440	290	22.0000	0.6860	0.0267	0.0267
0	0.090000	9602	295	16.0000	0.6860	0.0267	0.0267
0	0.090000	9764	300	10.0000	0.6860	0.0267	0.0267
0	0.090000	9926	305	4.0000	0.6860	0.0267	0.0267
0	0.090000	10089	310	30.0000	0.6859	0.0267	0.0267
0	0.090000	10251	315	24.0000	0.6859	0.0267	0.0267
0	0.090000	10413	320	18.0000	0.6859	0.0267	0.0267
0	0.090000	10575	325	12.0000	0.6859	0.0267	0.0267
0	0.090000	10737	330	6.0000	0.6858	0.0267	0.0267
0	0.090000	10899	335	0.0000	0.6858	0.0267	0.0267
0	0.090000	11062	340	26.0000	0.6858	0.0267	0.0267
0	0.090000	11224	345	20.0000	0.6857	0.0267	0.0267
0	0.090000	11386	350	14.0000	0.6857	0.0267	0.0267
0	0.090000	11548	355	8.0000	0.6856	0.0267	0.0267
0	0.090000	11710	360	2.0000	0.6856	0.0267	0.0267
0	0.090000	11873	365	28.0000	0.6855	0.0267	0.0267
0	0.090000	12035	370	22.0000	0.6855	0.0267	0.0267
0	0.090000	12197	375	16.0000	0.6854	0.0267	0.0267
0	0.090000	12359	380	10.0000	0.6853	0.0267	0.0267
0	0.090000	12521	385	4.0000	0.6852	0.0267	0.0267
0	0.090000	12684	390	30.0000	0.6851	0.0267	0.0267
0	0.090000	12846	395	24.0000	0.6850	0.0267	0.0267
0	0.090000	13008	400	18.0000	0.6848	0.0267	0.0267
0	0.090000	13170	405	12.0000	0.6846	0.0267	0.0267
0	0.090000	13332	410	6.0000	0.6844	0.0267	0.0267
0	0.090000	13494	415	0.0000	0.6842	0.0267	0.0267
0	0.090000	13657	420	26.0000	0.6839	0.0267	0.0267
0	0.090000	13819	425	20.0000	0.6835	0.0266	0.0266
0	0.090000	13981	430	14.0000	0.6830	0.0266	0.0266
0	0.090000	14143	435	8.0000	0.6823	0.0266	0.0266
0	0.090000	14305	440	2.0000	0.6815	0.0266	0.0266
0	0.090000	14468	445	28.0000	0.6803	0.0265	0.0265
0	0.090000	14630	450	22.0000	0.6785	0.0264	0.0264
0	0.090000	14792	455	16.0000	0.6759	0.0263	0.0263
0	0.090000	14954	460	10.0000	0.6716	0.0261	0.0261
0	0.090000	15116	465	4.0000	0.6637	0.0258	0.0258
0	0.090000	15279	470	30.0000	0.6472	0.0251	0.0251
0	0.090000	15441	475	24.0000	0.6066	0.0234	0.0234
0	0.090000	15603	480	18.0000	0.5092	0.0191	0.0191
0	0.090000	15765	485	12.0000	0.3838	0.0134	0.0134
0	0.090000	15927	490	6.0000	0.3308	0.0106	0.0106
0	0.090000	16089	495	0.0000	0.3120	0.0097	0.0097
0	0.090000	16252	500	26.0000	0.3020	0.0093	0.0093
0	0.090000	16414	505	20.0000	0.2965	0.0092	0.0092
0	0.090000	16576	510	14.0000	0.2932	0.0091	0.0091
0	0.090000	16738	515	8.0000	0.2910	0.0091	0.0091
0	0.090000	16900	520	2.0000	0.2893	0.0090	0.0090
0	0.090000	17063	525	28.0000	0.2880	0.0090	0.0090
0	0.090000	17225	530	22.0000	0.2869	0.0090	0.0090
0	0.090000	17387	535	16.0000	0.2859	0.0089	0.0089
0	0.090000	17549	540	10.0000	0.2850	0.0089	0.0089
0	0.090000	17711	545	4.0000	0.2842	0.0089	0.0089
0	0.090000	17874	550	30.0000	0.2835	0.0089	0.0089
0	0.090000	18036	555	24.0000	0.2828	0.0089	0.0089
0	0.090000	18198	560	18.0000	0.2822	0.0089	0.0089
0	0.090000	18360	565	12.0000	0.2815	0.0088	0.0088
0	0.090000	18522	570	6.0000	0.2809	0.0088	0.0088
0	0.090000	18684	575	0.0000	0.2803	0.0088	0.0088
0	0.090000	18847	580	26.0000	0.2797	0.0088	0.0088
0	0.090000	19009	585	20.0000	0.2791	0.0088	0.0088
0	0.090000	19171	590	14.0000	0.2785	0.0087	0.0087
0	0.090000	19333	595	8.0000	0.2780	0.0087	0.0087
0	0.090000	19495	600	2.0000	0.2774	0.0087	0.0087
0	0.090000	19658	605	28.0000	0.2768	0.0087	0.0087
0	0.090000	19820	610	22.0000	0.2762	0.0087	0.0087
0	0.090000	19982	615	16.0000	0.2757	0.0086	0.0086
0	0.090000	20144	620	10.0000	0.2751	0.0086	0.0086
0	0.090000	20306	625	4.0000	0.2745	0.0086	0.0086
0	0.090000	20469	630	30.0000	0.2739	0.0086	0.0086
0	0.090000	20631	635	24.0000	0.2734	0.0086	0.0086
0	0.090000	20793	640	18.0000	0.2728	0.0086	0.0086
0	0.090000	20955	645	12.0000	0.2722	0.0086	0.0086
0	0.090000	21117	650	6.0000	0.2716	0.0085	0.0085
0	0.090000	21279	655	0.0000	0.2709	0.0085	0.0085
0	0.090000	21442	660	26.0000	0.2703	0.0085	0.0085
