COUNT	LR	STEP	EPOCH	OFFSET	LEAN_COST	VALI_COST	MIN_COST
0	0.090000	33	0	18.0000	0.7202	0.0308	0.0308
0	0.090000	195	5	12.0000	0.7202	0.0308	0.0308
0	0.090000	357	10	6.0000	0.7202	0.0308	0.0308
0	0.090000	519	15	0.0000	0.7202	0.0308	0.0308
0	0.090000	682	20	26.0000	0.7202	0.0308	0.0308
0	0.090000	844	25	20.0000	0.7202	0.0308	0.0308
0	0.090000	1006	30	14.0000	0.7202	0.0308	0.0308
0	0.090000	1168	35	8.0000	0.7202	0.0308	0.0308
0	0.090000	1330	40	2.0000	0.7202	0.0308	0.0308
0	0.090000	1493	45	28.0000	0.7202	0.0308	0.0308
0	0.090000	1655	50	22.0000	0.7202	0.0308	0.0308
0	0.090000	1817	55	16.0000	0.7202	0.0308	0.0308
0	0.090000	1979	60	10.0000	0.7202	0.0308	0.0308
0	0.090000	2141	65	4.0000	0.7202	0.0308	0.0308
0	0.090000	2304	70	30.0000	0.7202	0.0308	0.0308
0	0.090000	2466	75	24.0000	0.7202	0.0308	0.0308
0	0.090000	2628	80	18.0000	0.7202	0.0308	0.0308
0	0.090000	2790	85	12.0000	0.7202	0.0308	0.0308
0	0.090000	2952	90	6.0000	0.7202	0.0308	0.0308
0	0.090000	3114	95	0.0000	0.7201	0.0308	0.0308
0	0.090000	3277	100	26.0000	0.7201	0.0308	0.0308
0	0.090000	3439	105	20.0000	0.7201	0.0308	0.0308
0	0.090000	3601	110	14.0000	0.7201	0.0308	0.0308
0	0.090000	3763	115	8.0000	0.7201	0.0308	0.0308
0	0.090000	3925	120	2.0000	0.7201	0.0308	0.0308
0	0.090000	4088	125	28.0000	0.7201	0.0308	0.0308
0	0.090000	4250	130	22.0000	0.7201	0.0308	0.0308
0	0.090000	4412	135	16.0000	0.7201	0.0308	0.0308
0	0.090000	4574	140	10.0000	0.7201	0.0308	0.0308
0	0.090000	4736	145	4.0000	0.7201	0.0308	0.0308
0	0.090000	4899	150	30.0000	0.7201	0.0308	0.0308
0	0.090000	5061	155	24.0000	0.7201	0.0308	0.0308
0	0.090000	5223	160	18.0000	0.7201	0.0308	0.0308
0	0.090000	5385	165	12.0000	0.7201	0.0308	0.0308
0	0.090000	5547	170	6.0000	0.7201	0.0308	0.0308
0	0.090000	5709	175	0.0000	0.7201	0.0308	0.0308
0	0.090000	5872	180	26.0000	0.7201	0.0308	0.0308
0	0.090000	6034	185	20.0000	0.7201	0.0308	0.0308
0	0.090000	6196	190	14.0000	0.7200	0.0308	0.0308
0	0.090000	6358	195	8.0000	0.7200	0.0308	0.0308
0	0.090000	6520	200	2.0000	0.7200	0.0308	0.0308
0	0.090000	6683	205	28.0000	0.7200	0.0308	0.0308
0	0.090000	6845	210	22.0000	0.7200	0.0308	0.0308
0	0.090000	7007	215	16.0000	0.7200	0.0308	0.0308
0	0.090000	7169	220	10.0000	0.7200	0.0308	0.0308
0	0.090000	7331	225	4.0000	0.7200	0.0308	0.0308
0	0.090000	7494	230	30.0000	0.7200	0.0308	0.0308
0	0.090000	7656	235	24.0000	0.7200	0.0308	0.0308
0	0.090000	7818	240	18.0000	0.7200	0.0308	0.0308
0	0.090000	7980	245	12.0000	0.7200	0.0308	0.0308
0	0.090000	8142	250	6.0000	0.7199	0.0308	0.0308
0	0.090000	8304	255	0.0000	0.7199	0.0308	0.0308
0	0.090000	8467	260	26.0000	0.7199	0.0308	0.0308
0	0.090000	8629	265	20.0000	0.7199	0.0308	0.0308
0	0.090000	8791	270	14.0000	0.7199	0.0308	0.0308
0	0.090000	8953	275	8.0000	0.7199	0.0308	0.0308
0	0.090000	9115	280	2.0000	0.7199	0.0308	0.0308
0	0.090000	9278	285	28.0000	0.7198	0.0308	0.0308
0	0.090000	9440	290	22.0000	0.7198	0.0308	0.0308
0	0.090000	9602	295	16.0000	0.7198	0.0308	0.0308
0	0.090000	9764	300	10.0000	0.7198	0.0308	0.0308
0	0.090000	9926	305	4.0000	0.7198	0.0308	0.0308
0	0.090000	10089	310	30.0000	0.7197	0.0308	0.0308
0	0.090000	10251	315	24.0000	0.7197	0.0308	0.0308
0	0.090000	10413	320	18.0000	0.7197	0.0308	0.0308
0	0.090000	10575	325	12.0000	0.7197	0.0308	0.0308
0	0.090000	10737	330	6.0000	0.7196	0.0308	0.0308
0	0.090000	10899	335	0.0000	0.7196	0.0308	0.0308
0	0.090000	11062	340	26.0000	0.7195	0.0308	0.0308
0	0.090000	11224	345	20.0000	0.7195	0.0308	0.0308
0	0.090000	11386	350	14.0000	0.7194	0.0308	0.0308
0	0.090000	11548	355	8.0000	0.7194	0.0308	0.0308
0	0.090000	11710	360	2.0000	0.7193	0.0308	0.0308
0	0.090000	11873	365	28.0000	0.7193	0.0308	0.0308
0	0.090000	12035	370	22.0000	0.7192	0.0308	0.0308
0	0.090000	12197	375	16.0000	0.7191	0.0308	0.0308
0	0.090000	12359	380	10.0000	0.7190	0.0308	0.0308
0	0.090000	12521	385	4.0000	0.7188	0.0308	0.0308
0	0.090000	12684	390	30.0000	0.7187	0.0308	0.0308
0	0.090000	12846	395	24.0000	0.7185	0.0308	0.0308
0	0.090000	13008	400	18.0000	0.7183	0.0308	0.0308
0	0.090000	13170	405	12.0000	0.7181	0.0307	0.0307
0	0.090000	13332	410	6.0000	0.7178	0.0307	0.0307
0	0.090000	13494	415	0.0000	0.7174	0.0307	0.0307
0	0.090000	13657	420	26.0000	0.7169	0.0307	0.0307
0	0.090000	13819	425	20.0000	0.7163	0.0307	0.0307
0	0.090000	13981	430	14.0000	0.7154	0.0306	0.0306
0	0.090000	14143	435	8.0000	0.7143	0.0306	0.0306
0	0.090000	14305	440	2.0000	0.7126	0.0305	0.0305
0	0.090000	14468	445	28.0000	0.7099	0.0304	0.0304
0	0.090000	14630	450	22.0000	0.7056	0.0302	0.0302
0	0.090000	14792	455	16.0000	0.6976	0.0298	0.0298
0	0.090000	14954	460	10.0000	0.6808	0.0290	0.0290
0	0.090000	15116	465	4.0000	0.6393	0.0271	0.0271
0	0.090000	15279	470	30.0000	0.5439	0.0225	0.0225
0	0.090000	15441	475	24.0000	0.4271	0.0167	0.0167
0	0.090000	15603	480	18.0000	0.3746	0.0137	0.0137
0	0.090000	15765	485	12.0000	0.3571	0.0127	0.0127
0	0.090000	15927	490	6.0000	0.3478	0.0123	0.0123
0	0.090000	16089	495	0.0000	0.3429	0.0121	0.0121
0	0.090000	16252	500	26.0000	0.3401	0.0120	0.0120
0	0.090000	16414	505	20.0000	0.3383	0.0120	0.0120
0	0.090000	16576	510	14.0000	0.3369	0.0120	0.0120
0	0.090000	16738	515	8.0000	0.3358	0.0120	0.0120
0	0.090000	16900	520	2.0000	0.3349	0.0120	0.0120
0	0.090000	17063	525	28.0000	0.3342	0.0120	0.0120
0	0.090000	17225	530	22.0000	0.3335	0.0119	0.0119
0	0.090000	17387	535	16.0000	0.3329	0.0119	0.0119
0	0.090000	17549	540	10.0000	0.3323	0.0119	0.0119
0	0.090000	17711	545	4.0000	0.3318	0.0119	0.0119
0	0.090000	17874	550	30.0000	0.3312	0.0119	0.0119
0	0.090000	18036	555	24.0000	0.3307	0.0119	0.0119
0	0.090000	18198	560	18.0000	0.3303	0.0119	0.0119
0	0.090000	18360	565	12.0000	0.3298	0.0119	0.0119
0	0.090000	18522	570	6.0000	0.3293	0.0118	0.0118
0	0.090000	18684	575	0.0000	0.3288	0.0118	0.0118
0	0.090000	18847	580	26.0000	0.3283	0.0118	0.0118
0	0.090000	19009	585	20.0000	0.3278	0.0118	0.0118
0	0.090000	19171	590	14.0000	0.3273	0.0118	0.0118
0	0.090000	19333	595	8.0000	0.3268	0.0118	0.0118
0	0.090000	19495	600	2.0000	0.3263	0.0117	0.0117
0	0.090000	19658	605	28.0000	0.3258	0.0117	0.0117
0	0.090000	19820	610	22.0000	0.3253	0.0117	0.0117
0	0.090000	19982	615	16.0000	0.3248	0.0117	0.0117
0	0.090000	20144	620	10.0000	0.3243	0.0117	0.0117
0	0.090000	20306	625	4.0000	0.3237	0.0116	0.0116
0	0.090000	20469	630	30.0000	0.3232	0.0116	0.0116
0	0.090000	20631	635	24.0000	0.3226	0.0116	0.0116
0	0.090000	20793	640	18.0000	0.3220	0.0116	0.0116
0	0.090000	20955	645	12.0000	0.3215	0.0116	0.0116
0	0.090000	21117	650	6.0000	0.3209	0.0115	0.0115
0	0.090000	21279	655	0.0000	0.3202	0.0115	0.0115
0	0.090000	21442	660	26.0000	0.3196	0.0115	0.0115
0	0.090000	21604	665	20.0000	0.3189	0.0115	0.0115
0	0.090000	21766	670	14.0000	0.3183	0.0114	0.0114
0	0.090000	21928	675	8.0000	0.3176	0.0114	0.0114
0	0.090000	22090	680	2.0000	0.3168	0.0114	0.0114
0	0.090000	22253	685	28.0000	0.3161	0.0114	0.0114
0	0.090000	22415	690	22.0000	0.3153	0.0114	0.0114
0	0.090000	22577	695	16.0000	0.3145	0.0113	0.0113
0	0.090000	22739	700	10.0000	0.3137	0.0113	0.0113
0	0.090000	22901	705	4.0000	0.3129	0.0113	0.0113
0	0.090000	23064	710	30.0000	0.3120	0.0113	0.0113
0	0.090000	23226	715	24.0000	0.3111	0.0112	0.0112
0	0.090000	23388	720	18.0000	0.3102	0.0112	0.0112
0	0.090000	23550	725	12.0000	0.3092	0.0112	0.0112
0	0.090000	23712	730	6.0000	0.3082	0.0112	0.0112
0	0.090000	23874	735	0.0000	0.3072	0.0111	0.0111
0	0.090000	24037	740	26.0000	0.3062	0.0111	0.0111
0	0.090000	24199	745	20.0000	0.3051	0.0111	0.0111
0	0.090000	24361	750	14.0000	0.3040	0.0111	0.0111
0	0.090000	24523	755	8.0000	0.3030	0.0110	0.0110
0	0.090000	24685	760	2.0000	0.3019	0.0110	0.0110
0	0.090000	24848	765	28.0000	0.3008	0.0110	0.0110
0	0.090000	25010	770	22.0000	0.2997	0.0110	0.0110
0	0.090000	25172	775	16.0000	0.2986	0.0110	0.0110
0	0.090000	25334	780	10.0000	0.2975	0.0109	0.0109
0	0.090000	25496	785	4.0000	0.2964	0.0109	0.0109
0	0.090000	25659	790	30.0000	0.2954	0.0109	0.0109
0	0.090000	25821	795	24.0000	0.2943	0.0109	0.0109
0	0.090000	25983	800	18.0000	0.2933	0.0109	0.0109
0	0.090000	26145	805	12.0000	0.2924	0.0109	0.0109
0	0.090000	26307	810	6.0000	0.2914	0.0109	0.0109
0	0.090000	26469	815	0.0000	0.2905	0.0109	0.0109
0	0.090000	26632	820	26.0000	0.2896	0.0109	0.0109
0	0.090000	26794	825	20.0000	0.2888	0.0109	0.0109
0	0.090000	26956	830	14.0000	0.2880	0.0109	0.0109
0	0.090000	27118	835	8.0000	0.2872	0.0109	0.0109
0	0.090000	27280	840	2.0000	0.2864	0.0109	0.0109
0	0.090000	27443	845	28.0000	0.2857	0.0109	0.0109
0	0.090000	27605	850	22.0000	0.2850	0.0109	0.0109
0	0.090000	27767	855	16.0000	0.2843	0.0109	0.0109
0	0.090000	27929	860	10.0000	0.2836	0.0109	0.0109
0	0.090000	28091	865	4.0000	0.2830	0.0109	0.0109
0	0.090000	28254	870	30.0000	0.2823	0.0109	0.0109
0	0.090000	28416	875	24.0000	0.2817	0.0109	0.0109
0	0.090000	28578	880	18.0000	0.2811	0.0109	0.0109
0	0.090000	28740	885	12.0000	0.2805	0.0109	0.0109
0	0.090000	28902	890	6.0000	0.2800	0.0109	0.0109
0	0.090000	29064	895	0.0000	0.2794	0.0109	0.0109
0	0.090000	29227	900	26.0000	0.2788	0.0109	0.0109
0	0.090000	29389	905	20.0000	0.2783	0.0109	0.0109
0	0.090000	29551	910	14.0000	0.2778	0.0109	0.0109
0	0.090000	29713	915	8.0000	0.2772	0.0109	0.0109
0	0.090000	29875	920	2.0000	0.2767	0.0109	0.0109
0	0.090000	30038	925	28.0000	0.2762	0.0109	0.0109
0	0.090000	30200	930	22.0000	0.2756	0.0109	0.0109
0	0.090000	30362	935	16.0000	0.2751	0.0110	0.0109
0	0.090000	30524	940	10.0000	0.2746	0.0110	0.0109
0	0.090000	30686	945	4.0000	0.2741	0.0110	0.0109
0	0.090000	30849	950	30.0000	0.2735	0.0110	0.0109
0	0.090000	31011	955	24.0000	0.2730	0.0110	0.0109
0	0.090000	31173	960	18.0000	0.2724	0.0110	0.0109
0	0.090000	31335	965	12.0000	0.2719	0.0110	0.0109
0	0.090000	31497	970	6.0000	0.2713	0.0110	0.0109
0	0.090000	31659	975	0.0000	0.2707	0.0110	0.0109
0	0.090000	31822	980	26.0000	0.2701	0.0111	0.0109
0	0.090000	31984	985	20.0000	0.2695	0.0111	0.0109
0	0.090000	32146	990	14.0000	0.2689	0.0111	0.0109
0	0.090000	32308	995	8.0000	0.2683	0.0111	0.0109
0	0.090000	32470	1000	2.0000	0.2677	0.0111	0.0109
0	0.090000	32633	1005	28.0000	0.2670	0.0112	0.0109
0	0.090000	32795	1010	22.0000	0.2663	0.0112	0.0109
0	0.090000	32957	1015	16.0000	0.2656	0.0112	0.0109
0	0.090000	33119	1020	10.0000	0.2649	0.0112	0.0109
0	0.090000	33281	1025	4.0000	0.2642	0.0113	0.0109
0	0.090000	33444	1030	30.0000	0.2635	0.0113	0.0109
0	0.090000	33606	1035	24.0000	0.2627	0.0113	0.0109
0	0.090000	33768	1040	18.0000	0.2619	0.0114	0.0109
0	0.090000	33930	1045	12.0000	0.2612	0.0114	0.0109
0	0.090000	34092	1050	6.0000	0.2604	0.0114	0.0109
0	0.090000	34254	1055	0.0000	0.2596	0.0115	0.0109
0	0.090000	34417	1060	26.0000	0.2587	0.0115	0.0109
0	0.090000	34579	1065	20.0000	0.2579	0.0116	0.0109
0	0.090000	34741	1070	14.0000	0.2571	0.0116	0.0109
0	0.090000	34903	1075	8.0000	0.2562	0.0117	0.0109
